Date,Open,High,Low,Close,Volume
2018-01-02,39.888719181265685,40.390375462792754,39.67774003409455,40.38099670410156,102223600
2018-01-03,40.444296423897406,40.91782364902339,40.31067949804907,40.37397003173828,118071600
2018-01-04,40.446637808563274,40.664649258385666,40.33880711131893,40.56150436401367,89738400
2018-01-05,40.65761110523582,41.11003782654181,40.56618788514586,41.0233039855957,94640000
2018-01-08,40.87093734741211,41.1663038787812,40.77247826000714,40.87093734741211,82271200
2018-01-09,40.91780625287775,41.037358564856554,40.65056893784773,40.866233825683594,86336000
2018-01-10,40.59197402772143,40.8592114072408,40.55446614853844,40.85686492919922,95839600
2018-01-11,40.927193872166164,41.13817302307532,40.90375412891968,41.08894348144531,74670800
2018-01-12,41.29991496847226,41.576531096215895,41.175673253020285,41.51323699951172,101672400
2018-01-16,41.70311176615497,42.052397138529756,41.290535880013536,41.3022575378418,118263600
2018-01-17,41.29288225277923,42.01958217586065,41.03971302253019,41.98442077636719,137547200
2018-01-18,42.04771309960045,42.21884145633942,41.78516510025594,42.02192687988281,124773600
2018-01-19,41.86955012894861,42.09693669519118,41.58824822979784,41.834388732910156,129700400
2018-01-22,41.56245663947206,41.674976669193384,41.39836418426446,41.492130279541016,108434400
2018-01-23,41.562469449479835,42.064125725414605,41.4499493850786,41.50151824951172,130756400
2018-01-24,41.55074684270415,41.56246850219612,40.601349655027036,40.840457916259766,204420400
2018-01-25,40.90843864737004,41.01158352987278,39.97545247946062,40.11141586303711,166116000
2018-01-26,40.32004766158672,40.32004766158672,39.865274458673376,40.20518112182617,156572000
2018-01-29,39.88871811273601,39.88871811273601,39.1643646205002,39.37299728393555,202561600
2018-01-30,38.80336255257468,39.2346924959149,38.60879442469922,39.140926361083984,184192800
2018-01-31,39.117482391321836,39.48552179718533,39.03074853919166,39.248756408691406,129915600
2018-02-01,39.187795842330544,39.52770243443502,39.09168326243381,39.33079147338867,188923200
2018-02-02,38.91353324343483,39.10106905879282,37.53046331194743,37.624229431152344,346375200
2018-02-05,37.29604127104793,38.4165631120856,36.56934138957845,36.684207916259766,290954000
2018-02-06,36.29508127376754,38.37906529853758,36.10051314382347,38.217315673828125,272975200
2018-02-07,38.23137288977657,38.30404216762096,37.28901160186484,37.39918518066406,206434400
2018-02-08,37.57499559148965,37.74143454751271,36.34195373807335,36.37008285522461,217562000
2018-02-09,36.970297163097975,37.163302504135125,35.36268790898126,36.81494903564453,282690400
2018-02-12,37.3068770612048,38.57554611224318,37.07385489575755,38.29780578613281,243278000
2018-02-13,38.11892369604445,38.77797343170304,38.048310583021724,38.68146896362305,130196800
2018-02-14,38.37546209292217,39.43464748625742,38.33780489738886,39.39463424682617,162579600
2018-02-15,39.964251416068386,40.74098830781201,39.77830706391323,40.71745300292969,204588800
2018-02-16,40.5691808520486,41.14820415744849,40.43031064986033,40.585655212402344,160704400
2018-02-20,40.49621285724324,41.01638886881012,40.347925665247075,40.44913864135742,135722000
2018-02-21,40.679803000841424,40.98343473257969,40.25141939484181,40.26554489135742,149886400
2018-02-22,40.43736173948644,40.94341575220747,40.416178884970336,40.60212326049805,123967600
2018-02-23,40.87751061859656,41.34355136962207,40.84691076811192,41.30824661254883,135249600
2018-02-26,41.5083083101951,42.22384544778756,41.475356012901976,42.1249885559082,152648800
2018-02-27,42.15559717989041,42.48041172327539,41.93434445561561,41.98847961425781,155712400
2018-02-28,42.19325368474463,42.51336331613137,41.90845240177607,41.9249267578125,151128400
2018-03-01,42.023787871542986,42.31565372661089,40.63978739020082,41.1905632019043,195208000
2018-03-02,40.672740084326755,41.49655135620795,40.590357520525785,41.47536849975586,153816000
2018-03-05,41.23999275676447,41.835490315892,41.077583678542055,41.61894607543945,113605600
2018-03-06,41.875499242767106,41.955525751096125,41.45653270912497,41.58363342285156,95154000
2018-03-07,41.17644516300136,41.390636973725314,41.01874456578016,41.197628021240234,126814000
2018-03-08,41.30354153339762,41.689555805988924,41.207040658898826,41.64719009399414,95096400
2018-03-09,41.88727391609229,42.36743661748297,41.753108642868185,42.362728118896484,128740800
2018-03-12,42.43569402993551,42.929982231102365,42.416867218500784,42.772281646728516,128828400
2018-03-13,42.977054861142236,43.19124664653415,42.18855196829092,42.360374450683594,126774000
2018-03-14,42.44275724707992,42.4898314572597,41.8519645959978,42.00025177001953,117473600
2018-03-15,42.01437404242875,42.42392721680228,41.91316466923111,42.049678802490234,90975200
2018-03-16,42.04967746947042,42.16030383619884,41.807241880648185,41.90139389038086,157618800
2018-03-19,41.736623287954714,41.77192803922068,40.87515144175358,41.261165618896484,133787200
2018-03-20,41.24705505371094,41.61423893390935,41.176441940242285,41.24705505371094,78597600
2018-03-21,41.19997032366961,41.21173977252435,40.310254581530835,40.3126106262207,148219600
2018-03-22,40.01368320676567,40.64448542985486,39.68416019344019,39.743003845214844,165963200
2018-03-23,39.63472685455181,39.994849688004095,38.82268524169922,38.82268524169922,164115200
2018-03-26,39.559427199232864,40.743361642324615,39.17576529237268,40.665687561035156,150164800
2018-03-27,40.87986650516944,41.22586751967293,39.288735202377374,39.62296676635742,163690400
2018-03-28,39.366404866791264,40.01839356438432,38.88153372827884,39.18516540527344,166674000
2018-03-29,39.49820703760645,40.42558344201287,39.284015311404765,39.491146087646484,153594000
2018-04-02,39.22282917906744,39.76419155989348,38.71206665019576,39.232242584228516,150347200
2018-04-03,39.45820412910777,39.719470120673925,38.808571421863356,39.634735107421875,121112000
2018-04-04,38.808576284621985,40.48679521983576,38.78268492756375,40.39264678955078,138422000
2018-04-05,40.62095441522754,41.009321121354404,40.50326709924583,40.67273712158203,107732800
2018-04-06,40.24200087033369,40.597415269493986,39.59001213811566,39.632381439208984,140021200
2018-04-09,39.98544603069569,40.74099663345534,39.978385078634915,40.02545928955078,116070800
2018-04-10,40.71980853720661,40.955183153028614,40.373807564625736,40.77865219116211,113634400
2018-04-11,40.5385633791777,40.93634699864833,40.413815137649536,40.58799362182617,89726400
2018-04-12,40.81632522019662,41.19057010950946,40.729234144008565,40.9881477355957,91557200
2018-04-13,41.13877979590958,41.38827634272129,40.91988310196301,41.127010345458984,100497200
2018-04-16,41.19761225210025,41.47064762555562,41.15053805463268,41.38356018066406,86313600
2018-04-17,41.541280327689584,42.11794759983636,41.52244992150718,41.95318603515625,106421600
2018-04-18,41.85195928210045,42.08968993935178,41.63306261636813,41.8590202331543,83018000
2018-04-19,40.89869475700905,41.28235655639959,40.639784816768426,40.67273712158203,139235200
2018-04-20,40.15491211579453,40.300843232747596,38.93802215447657,39.006282806396484,261964400
2018-04-23,39.26755154709441,39.28873440268623,38.62262374177616,38.893306732177734,146062000
2018-04-24,38.99451572381636,39.149863846375375,37.94709930631747,38.35194396972656,134768000
2018-04-25,38.27661884605533,38.935668488153105,38.22719218802867,38.5190544128418,113528400
2018-04-26,38.62969366842635,39.008647069804724,38.4531626477507,38.65323257446289,111852000
2018-04-27,38.60144424544765,38.67911831424249,37.80823279042604,38.206016540527344,142623200
2018-04-30,38.16129010059142,39.36875951624266,38.09302944629481,38.89801025390625,169709600
2018-05-01,39.16869106777445,39.82538467213006,38.90036414674838,39.801849365234375,214277600
2018-05-02,41.244703390020206,41.83784857802126,40.908119327927295,41.56010818481445,266157600
2018-05-03,41.3977022348823,41.7790080889956,41.05876210165591,41.63542938232422,136272800
2018-05-04,41.95553366313113,43.36778164057173,41.93670325911471,43.268924713134766,224805200
2018-05-07,43.586667491631644,44.17275154917288,43.48545813573796,43.58196258544922,169805600
2018-05-08,43.54195017510666,43.83145993830345,43.231253967553805,43.791446685791016,113611200
2018-05-09,43.90913579943176,44.109202070237544,43.59608712584332,44.099788665771484,92844800
2018-05-10,44.18924337777579,44.80827633919342,44.16805692717325,44.7306022644043,111957200
2018-05-11,44.77311911263628,44.90779810307866,44.29110136539484,44.560462951660156,104848800
2018-05-14,44.65971153736071,44.7825793299708,44.387988363034815,44.45650863647461,83115200
2018-05-15,44.132806274992966,44.20133015878554,43.73585375444353,44.05247116088867,94780800
2018-05-16,43.96504420978689,44.52975869729785,43.94850272011563,44.46359634399414,76732400
2018-05-17,44.421070266236036,44.636088014199295,44.03356745706499,44.18242645263672,69176000
2018-05-18,44.22967713307568,44.37617098156991,43.979218512599275,44.02174758911133,73190800
2018-05-21,44.421060511429246,44.721139961624786,44.16351373864906,44.33363723754883,73603200
2018-05-22,44.51084070547068,44.62898180206201,44.132787754226364,44.22257614135742,60962800
2018-05-23,44.0312003616429,44.53920577581942,43.891791088886215,44.506126403808594,80233600
2018-05-24,44.60300609875713,44.619543983222705,43.99812405110959,44.45650863647461,92936000
2018-05-25,44.47541285742939,44.810933264665934,44.338368701451394,44.55811309814453,69844000
2018-05-29,44.32654101666327,44.59826409748929,44.15405241924695,44.397422790527344,90056400
2018-05-30,44.35491513543576,44.42107389322916,44.13280918910851,44.30293273925781,74762000
2018-05-31,44.23675676682235,44.475400507039296,43.981571540903204,44.154056549072266,109931200
2018-06-01,44.41870516434459,44.95506332051401,44.36199612169782,44.950340270996094,93770000
2018-06-04,45.28112508786226,45.701707156523746,45.21260482953497,45.326019287109375,105064800
2018-06-05,45.6190147834742,45.8245791829507,45.451252803117086,45.67572021484375,86264000
2018-06-06,45.751329718729366,45.85765600201336,45.34728551579332,45.83402633666992,83734400
2018-06-07,45.87184041185582,45.886016771398246,45.44653159867628,45.7111701965332,85388800
2018-06-08,45.17008926627047,45.36620401837072,44.83929547078931,45.295318603515625,106627200
2018-06-11,45.21261383139903,45.35910768515719,44.94325218766686,45.18425750732422,73234000
2018-06-12,45.22206669718523,45.51033137532529,45.16535765045254,45.43235778808594,67644400
2018-06-13,45.465434422445746,45.57412585411727,44.997596532601726,45.05902862548828,86553600
2018-06-14,45.25986855901223,45.2645952138166,44.94561271407489,45.08265686035156,86440400
2018-06-15,44.900713796085,44.93143164101872,44.48249322161708,44.619537353515625,246876800
2018-06-18,44.392706257865036,44.709323578860406,44.232032467637985,44.595909118652344,73939600
2018-06-19,43.745280597285195,44.02645695508139,43.34596315506235,43.87523651123047,134314000
2018-06-20,44.031198051731266,44.232035797910484,43.88470060732771,44.0666389465332,82514800
2018-06-21,44.24385123314723,44.503763149833475,43.69803981348712,43.82090759277344,102847600
2018-06-22,43.97685925880483,43.983947439170635,43.641338835090274,43.693321228027344,108801600
2018-06-25,43.334167138947585,43.69331720103491,42.703293906863045,43.043540954589844,126652400
2018-06-26,43.2372827399542,44.07372017377777,43.13095286155782,43.5775260925293,98276800
2018-06-27,43.76656067524056,44.25094001454132,43.483022692965825,43.51374053955078,101141200
2018-06-28,43.499566681824895,43.998122408091795,43.42868128083608,43.830360412597656,69460800
2018-06-29,44.017023942655314,44.22968015589288,43.21839229539313,43.73821258544922,90950800
2018-07-02,43.433409021656324,44.255670319694616,43.338893949514286,44.22731399536133,70925200
2018-07-03,44.37144240930459,44.40924843482453,43.367242840735415,43.45703125,55819200
2018-07-05,43.7736451799409,44.045371911071534,43.54208960114825,43.806724548339844,66416800
2018-07-06,43.81146559302777,44.52267404990247,43.75948319627207,44.41398620605469,69940800
2018-07-09,44.77548491170952,45.0542962270149,44.72822918433006,45.030670166015625,79026400
2018-07-10,45.06139156160415,45.19607057551594,44.936158646379255,44.9763298034668,63756400
2018-07-11,44.53920548515606,44.84164648596165,44.32891442044935,44.3927116394043,75326000
2018-07-12,44.78257763818897,45.2267894525032,44.73059525117853,45.137001037597656,72164400
2018-07-13,45.14881517652929,45.32838839819301,45.10628249445715,45.2078857421875,50055600
2018-07-16,45.25278254019406,45.519779060598594,44.992870594262484,45.10865020751953,60172400
2018-07-17,44.83455746362817,45.33547468578445,44.70460150352695,45.236236572265625,62138000
2018-07-18,45.314206930900376,45.31893358512692,44.87708335215528,44.988136291503906,65573600
2018-07-19,44.82037853844009,45.49614588688389,44.82037853844009,45.33783721923828,81147200
2018-07-20,45.31421419718475,45.46779623305728,44.93379959201506,45.23387908935547,82704800
2018-07-23,45.05430345618675,45.356748091781846,44.78966845609519,45.2740478515625,63957600
2018-07-24,45.472514450350424,45.75841753506778,45.37800300048623,45.60247039794922,74791600
2018-07-25,45.61665735058162,46.03960465960939,45.46779835735736,46.03251647949219,66839600
2018-07-26,45.98288195766578,46.301864389737084,45.74659974291089,45.888370513916016,76304000
2018-07-27,46.07268113041657,46.11993686334562,44.91726097420194,45.125186920166016,96096000
2018-07-30,45.342567280247074,45.413452684057695,44.673891612522105,44.87236785888672,84118000
2018-07-31,44.96450425912822,45.399262650326776,44.737671756331395,44.96213912963867,157492000
2018-08-01,47.05087884816644,47.672298624883084,46.620843484259396,47.61086654663086,271742800
2018-08-02,47.393489710622205,49.23649180954367,47.33914580770515,49.00257110595703,249616000
2018-08-03,48.91752318463968,49.321567494955595,48.55128490676838,49.14435577392578,133789600
2018-08-06,49.14671237223766,49.44206521101312,48.92697159077175,49.3995361328125,101701600
2018-08-07,49.4586096922805,49.501138773053675,48.853724013358956,48.936424255371094,102349600
2018-08-08,48.68595969381847,49.101815167499936,48.32444812964864,48.96949768066406,90102000
2018-08-09,49.508222991705026,49.56729355830663,48.95768487833233,49.35464096069336,93970400
2018-08-10,49.167317922662505,49.57989220419106,49.00371081760765,49.20762634277344,98444800
2018-08-13,49.629693321011686,50.018555141776424,49.2479445394418,49.52536392211914,103563600
2018-08-14,49.83122512152923,49.92606802957845,49.38071226323283,49.7340087890625,82992000
2018-08-15,49.6083389115307,49.96874846441888,49.39731037173942,49.85019302368164,115230400
2018-08-16,50.20824704723987,50.69669505828396,50.14185626620628,50.58051300048828,114001600
2018-08-17,50.60895242323178,51.678321308233336,50.54256165890498,51.59059143066406,141708000
2018-08-20,51.7138938355704,51.96997044895426,51.00493087218621,51.087921142578125,121150800
2018-08-21,51.40564837740656,51.49812149184136,50.74885011343215,50.98833084106445,104639200
2018-08-22,50.765445136673826,51.30131446817909,50.70379398713835,50.990699768066406,76072400
2018-08-23,50.8958748216023,51.46494339374679,50.884022165996015,51.09505081176758,75532800
2018-08-24,51.35823182936762,51.4293622180247,51.00493522092533,51.253902435302734,73905600
2018-08-27,51.48863706505151,51.86564619391058,51.29420798358787,51.67595672607422,82100400
2018-08-28,51.92966223148389,52.29244165624201,51.90832311662178,52.09326934814453,91107200
2018-08-29,52.19995513148188,52.991908164954545,52.024495408097685,52.87097930908203,109019200
2018-08-30,52.93501376769563,54.12293819410298,52.73346803514367,53.35707092285156,195175200
2018-08-31,53.70798984442375,54.267571725521584,53.587064585238195,53.97355651855469,173360400
2018-09-04,54.15851230733975,54.3410851316682,53.73645511085106,54.14665603637695,109560400
2018-09-05,54.296031652293266,54.4572653435543,53.37367030498085,53.79335403442383,133332000
2018-09-06,53.64160699209219,53.90717370539204,52.4726517934781,52.899452209472656,137160000
2018-09-07,52.6030718259781,53.437699862122656,52.33276545624437,52.472660064697266,150479200
2018-09-10,52.38966599052748,52.60306802575918,51.32740990070395,51.768436431884766,158066000
2018-09-11,51.69255140168033,53.18398114443549,51.3487412844018,53.0772819519043,142996000
2018-09-12,53.33572018223415,53.34994625568503,52.12645328656204,52.4181022644043,197114800
2018-09-13,52.999045094846494,54.14429151556606,52.77379039666529,53.684295654296875,166825600
2018-09-14,53.527791950627346,53.78624199360212,52.76192466688371,53.07490921020508,127997200
2018-09-17,52.67419280831236,52.863882280080546,51.51709390477536,51.6617317199707,148780400
2018-09-18,51.640382768873216,52.60305608904145,51.48151889557614,51.74708557128906,126286800
2018-09-19,51.808737718271196,52.07430079960809,51.049983473004616,51.77791213989258,108495200
2018-09-20,52.221307486185715,52.70501214477556,51.962853847727715,52.171512603759766,106435200
2018-09-21,52.349354545818954,52.48687932912805,51.521836038985654,51.60956954956055,384986800
2018-09-24,51.41038812425552,52.46315750260787,51.365336473451706,52.351715087890625,110773600
2018-09-25,52.10511888450074,52.83305106472694,52.0932626162121,52.68367004394531,98217600
2018-09-26,52.4015094377501,53.053564419441564,52.10749061624377,52.26398468017578,95938800
2018-09-27,53.070171351034034,53.691400844636,53.003776960471846,53.338104248046875,120724800
2018-09-28,53.30017426689237,53.54914151326006,53.117601421845556,53.52543258666992,91717600
2018-10-01,54.0494332237167,54.397986563838984,53.67005792440383,53.885826110839844,94403200
2018-10-02,53.8834645500687,54.53551967663719,53.73645691566524,54.36479949951172,99152800
2018-10-03,54.5473829104967,55.35830204633642,54.483361931396416,55.02634811401367,114619200
2018-10-04,54.720459711603354,55.09272560546877,53.760159728945304,54.058921813964844,128168000
2018-10-05,54.05180654706137,54.15850573672969,52.30192681160914,53.18160629272461,134322000
2018-10-08,52.688426583123054,53.30254308452448,52.21183125092516,53.058319091796875,118655600
2018-10-09,53.02748676488281,53.888200574599935,52.69790272607517,53.79335403442383,107564000
2018-10-10,53.45903393039437,53.670062521507774,51.227819124762505,51.30132293701172,167962400
2018-10-11,50.86503776470746,52.04584918417597,50.34339444181971,50.84843826293945,212497600
2018-10-12,52.263996716947936,52.84729126320176,51.41513905657585,52.66471481323242,161351600
2018-10-15,52.43945535328062,52.59831924587156,51.51709395908651,51.53843307495117,123164000
2018-10-16,51.91069681299673,52.87337027698463,51.396166502845496,52.6741943359375,116736000
2018-10-17,52.70976464801751,52.790381502292725,52.00791464755591,52.446571350097656,91541600
2018-10-18,51.6569825122801,52.1027521766626,50.50462335577934,51.220699310302734,130325200
2018-10-19,51.70441240336693,52.463166708392414,51.55503134933697,52.00080108642578,132314800
2018-10-22,52.11461546933148,52.96110331958656,51.9130733273846,52.31853103637695,115168400
2018-10-23,51.17566505846902,52.9350281581628,50.90772848381934,52.811729431152344,155071200
2018-10-24,52.78090014088099,53.16738853808366,50.86978280043189,51.00019454956055,163702000
2018-10-25,51.62141676806011,52.49161335606598,51.393788707114766,52.11697769165039,119423200
2018-10-26,51.1922437671702,52.20945159210502,50.426376544726565,51.28709030151367,189033600
2018-10-29,51.97233709312072,52.09089253934143,48.86618295492797,50.32441711425781,183742000
2018-10-30,50.06596546335874,51.02152210808481,49.620199428271974,50.57575607299805,146640000
2018-10-31,51.424621543624724,52.27110571342019,51.362970384025495,51.894100189208984,153435600
2018-11-01,51.939147096260946,52.72398365270438,51.40801733965286,52.69078826904297,233292800
2018-11-02,49.68659928624311,50.658751990668875,48.70969973184057,49.195777893066406,365314800
2018-11-05,48.44177431811101,48.46311343815228,46.9882828415255,47.79920196533203,264654800
2018-11-06,47.87744813341495,48.541359593892345,47.82291362164784,48.316104888916016,127531600
2018-11-07,48.83773272942454,49.807515449385754,48.40144953847222,49.78143310546875,133697600
2018-11-08,49.962275628498666,49.995586840212916,49.19373605281653,49.607749938964844,101450400
2018-11-09,48.908215085324315,49.01766466298599,48.12301802066186,48.651241302490234,137463200
2018-11-12,47.34971216392766,47.55196113045554,46.11005227310484,46.200469970703125,204542000
2018-11-13,45.59610794197945,46.91666232300983,45.553277169104916,45.738868713378906,187531600
2018-11-14,46.1362323694825,46.274237011538084,44.2398639327732,44.44687271118164,243204000
2018-11-15,44.825187661199365,45.67700704876969,44.47065835463488,45.54376220703125,185915200
2018-11-16,45.32723843472403,46.3908227451404,45.07978424233005,46.04819107055664,147713200
2018-11-19,45.20826982688179,45.37482588432456,44.0162004400595,44.22320556640625,167701200
2018-11-20,42.44105899492153,43.178669274259626,41.76055522213342,42.11032485961914,271300800
2018-11-21,42.76464220391683,42.89313089673163,42.00800028423962,42.06272506713867,124496800
2018-11-23,41.62492726095401,42.0199057148463,40.949183352549376,40.994388580322266,94496000
2018-11-26,41.458364462378924,41.62729859680167,40.5113675567691,41.54877853393555,179994000
2018-11-27,40.808788533497605,41.58446956319541,40.65888990269772,41.4583625793457,165549600
